seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
1,3ag,3,80,206.0,0,0.003419000000000061,0.0034223749999999775,True,True
1,ILP,3,80,206.0,0,0.04890299999999925,0.04517725000000006,True,True
2,3ag,3,80,225.0,0,0.0030020000000003932,0.0030644999999998035,True,True
2,ILP,3,80,223.0,0,0.1400560000000004,0.0721774169999998,True,True
3,3ag,3,80,210.0,0,0.0027140000000001052,0.0027162910000000373,True,True
3,ILP,3,80,208.0,0,0.07273200000000024,0.0539701250000002,True,True
4,3ag,3,80,252.0,0,0.0034480000000005617,0.0034525830000000646,True,True
4,ILP,3,80,247.0,0,0.20384899999999995,0.08574508299999994,True,True
5,3ag,3,80,205.0,0,0.0034119999999999706,0.003413834000000282,True,True
5,ILP,3,80,205.0,0,0.0690900000000001,0.05058783399999989,True,True
6,3ag,3,80,218.0,0,0.003591000000000122,0.003592709000000305,True,True
6,ILP,3,80,214.0,0,0.11094199999999965,0.0683774589999997,True,True
7,3ag,3,80,221.0,0,0.003617999999999455,0.0036924170000003365,True,True
7,ILP,3,80,221.0,0,0.07576300000000025,0.05634537500000025,True,True
8,3ag,3,80,232.0,0,0.003739000000000381,0.0037645830000001546,True,True
8,ILP,3,80,231.0,0,0.07812999999999981,0.05476241700000006,True,True
9,3ag,3,80,214.0,0,0.0028420000000002332,0.0028441670000001196,True,True
9,ILP,3,80,212.0,0,0.05268499999999943,0.047121999999999886,True,True
0,3ag,3,90,251.0,0,0.0034330000000002414,0.003448208000000008,True,True
0,ILP,3,90,246.0,0,0.13140399999999985,0.07087208300000025,True,True
1,3ag,3,90,241.0,0,0.003298000000000023,0.003299708999999762,True,True
1,ILP,3,90,239.0,0,0.05206999999999962,0.054849292000000105,True,True
2,3ag,3,90,251.0,0,0.003569999999999851,0.003571958999999847,True,True
2,ILP,3,90,249.0,0,0.153632,0.08107050000000005,True,True
3,3ag,3,90,236.0,0,0.004373999999999434,0.004431000000000296,True,True
3,ILP,3,90,234.0,0,0.0812949999999999,0.059938374999999766,True,True
4,3ag,3,90,272.0,0,0.0036800000000001276,0.0036815419999998156,True,True
4,ILP,3,90,266.0,0,0.1959629999999999,0.08887354199999997,True,True
5,3ag,3,90,231.0,0,0.004238999999999216,0.004251792000000698,True,True
5,ILP,3,90,231.0,0,0.1497900000000012,0.07630666600000069,True,True
6,3ag,3,90,249.0,0,0.003690999999999889,0.003692707999999989,True,True
6,ILP,3,90,244.0,0,0.05711400000000033,0.05207337499999998,True,True
7,3ag,3,90,251.0,0,0.0036869999999993297,0.003692207999999475,True,True
7,ILP,3,90,248.0,0,0.07786199999999965,0.05713033299999992,True,True
8,3ag,3,90,267.0,0,0.0033449999999994873,0.003348790999999629,True,True
8,ILP,3,90,266.0,0,0.1744369999999993,0.0859354579999998,True,True
9,3ag,3,90,243.0,0,0.004003000000000867,0.004006917000000776,True,True
9,ILP,3,90,243.0,0,0.05697800000000086,0.05196445800000049,True,True
0,3ag,3,100,280.0,0,0.004747999999999308,0.0047502079999999225,True,True
